"disease","subregion","activity_type","Counts","lower_bound","upper_bound"
"Measles","Eastern and Southern Europe","routine",1,-0.5193,-0.5149
"Rubella","Eastern and Southern Europe","routine",2,-0.5192,-0.5124
"Rubella","Southern Africa","routine",11,-0.5187,-0.5023
"Typhoid","Eastern Africa","campaign",13,-0.5187,-0.5061
"PCV","Oceania","routine",2,-0.5186,-0.5096
"Rubella","Western Africa","routine",11,-0.5186,-0.5087
"Measles","Eastern and South-Eastern Asia","campaign",7,-0.5185,-0.507
"Measles","Central and Southern Asia","campaign",6,-0.5184,-0.515
"MenA","Northern Africa and Western Asia","routine",20,-0.5184,-0.5141
"Rubella","Eastern Africa","routine",16,-0.5184,-0.5103
"PCV","Northern Africa and Western Asia","routine",3,-0.5181,-0.5132
"MenA","Middle Africa","routine",4,-0.5179,-0.5143
"MenACWYX","Western Africa","routine",1,-0.5179,-0.5157
"Hib","Eastern and South-Eastern Asia","routine",20,-0.5178,-0.5104
"Typhoid","Latin America and the Caribbean","campaign",5,-0.5177,-0.5057
"Rubella","Middle Africa","campaign",14,-0.5175,-0.4941
"Typhoid","Western Africa","campaign",8,-0.5175,-0.5083
"MenA","Western Africa","routine",10,-0.5174,-0.5145
"COVID-19","Southern Africa","campaign",17,-0.5173,-0.5082
"MenA","Eastern Africa","campaign",6,-0.5173,-0.5152
"Rota","Latin America and the Caribbean","routine",8,-0.5173,-0.5139
"COVID-19","Central and Southern Asia","campaign",9,-0.5172,-0.5136
"COVID-19","Latin America and the Caribbean","campaign",10,-0.5171,-0.5145
"COVID-19","Eastern and South-Eastern Asia","campaign",4,-0.517,-0.5142
"PCV","Central and Southern Asia","routine",3,-0.5169,-0.5097
"Measles","Latin America and the Caribbean","campaign",19,-0.5168,-0.5069
"MenACWYX","Eastern Africa","campaign",1,-0.5168,-0.5122
"JE","Oceania","routine",26,-0.5167,-0.5032
"YF","Latin America and the Caribbean","campaign",9,-0.5167,-0.507
"Rubella","Northern Africa and Western Asia","routine",5,-0.5166,-0.5108
"MenACWYX","Middle Africa","campaign",1,-0.5164,-0.5107
"Rota","Northern Africa and Western Asia","routine",7,-0.5164,-0.5117
"Typhoid","Central and Southern Asia","campaign",3,-0.5164,-0.503
"PCV","Southern Africa","routine",6,-0.5161,-0.5064
"Typhoid","Eastern and South-Eastern Asia","routine",3,-0.5158,-0.5031
"Measles","Northern Africa and Western Asia","campaign",9,-0.5157,-0.5056
"YF","Middle Africa","routine",1,-0.5153,-0.506
"MenA","Eastern Africa","campaign",7,-0.5152,-0.513
"YF","Eastern Africa","routine",3,-0.5151,-0.5067
"JE","Eastern and South-Eastern Asia","routine",3,-0.515,-0.5081
"Measles","Central and Southern Asia","campaign",5,-0.515,-0.5115
"Rubella","Southern Africa","campaign",11,-0.515,-0.4963
"Measles","Eastern and Southern Europe","routine",1,-0.5149,-0.5105
"YF","Middle Africa","campaign",15,-0.5148,-0.5066
"YF","Western Africa","campaign",14,-0.5148,-0.5082
"COVID-19","Eastern and Southern Europe","campaign",7,-0.5147,-0.5099
"COVID-19","Latin America and the Caribbean","campaign",6,-0.5145,-0.5119
"MenA","Western Africa","routine",11,-0.5145,-0.5116
"Rubella","Eastern and South-Eastern Asia","campaign",2,-0.5145,-0.5051
"Rota","Central and Southern Asia","routine",7,-0.5144,-0.5072
"MenA","Middle Africa","routine",3,-0.5143,-0.5106
"COVID-19","Eastern and South-Eastern Asia","campaign",4,-0.5142,-0.5115
"PCV","Eastern and South-Eastern Asia","routine",2,-0.5142,-0.5041
"MenA","Northern Africa and Western Asia","routine",12,-0.5141,-0.5098
"Measles","Eastern Africa","campaign",1,-0.514,-0.5085
"Rota","Latin America and the Caribbean","routine",6,-0.5139,-0.5105
"Rubella","Northern Africa and Western Asia","campaign",6,-0.5138,-0.4997
"Typhoid","Western Africa","routine",1,-0.5137,-0.5039
"COVID-19","Central and Southern Asia","campaign",13,-0.5136,-0.5099
"JE","Central and Southern Asia","routine",15,-0.5136,-0.5078
"PCV","Eastern and Southern Europe","routine",1,-0.5134,-0.5059
"PCV","Northern Africa and Western Asia","routine",2,-0.5132,-0.5083
"Hib","Eastern and Southern Europe","routine",7,-0.513,-0.5047
"MenA","Eastern Africa","campaign",10,-0.513,-0.5109
"MenA","Eastern Africa","routine",1,-0.5129,-0.508
"HepB","Latin America and the Caribbean","routine",1,-0.5128,-0.5093
"Rubella","Eastern Africa","campaign",9,-0.5126,-0.4971
"Rota","Eastern and South-Eastern Asia","routine",4,-0.5125,-0.5037
"Rubella","Oceania","campaign",19,-0.5124,-0.5001
"MenACWYX","Eastern Africa","campaign",1,-0.5122,-0.5076
"Rubella","Western Africa","campaign",10,-0.5122,-0.4976
"Rubella","Eastern and South-Eastern Asia","routine",1,-0.512,-0.497
"COVID-19","Latin America and the Caribbean","campaign",8,-0.5119,-0.5093
"JE","Eastern and South-Eastern Asia","campaign",6,-0.5117,-0.488
"Rota","Northern Africa and Western Asia","routine",13,-0.5117,-0.507
"Rubella","Latin America and the Caribbean","campaign",5,-0.5117,-0.5029
"Cholera","Eastern Africa","campaign",1,-0.5116,-0.4975
"MenA","Western Africa","routine",13,-0.5116,-0.5087
"Rubella","Middle Africa","routine",18,-0.5116,-0.4934
"COVID-19","Eastern and South-Eastern Asia","campaign",4,-0.5115,-0.5088
"Measles","Central and Southern Asia","campaign",4,-0.5115,-0.5081
"Typhoid","Eastern Africa","routine",9,-0.5114,-0.5026
"Typhoid","Northern Africa and Western Asia","routine",25,-0.5112,-0.4848
"Rota","Oceania","routine",13,-0.5111,-0.5026
"MenA","Eastern Africa","campaign",6,-0.5109,-0.5088
"Rubella","Northern Africa and Western Asia","routine",3,-0.5108,-0.505
"MenA","Middle Africa","routine",4,-0.5106,-0.507
"Rota","Latin America and the Caribbean","routine",6,-0.5105,-0.5071
"Hib","Eastern and South-Eastern Asia","routine",19,-0.5104,-0.503
"Rota","Southern Africa","routine",9,-0.5104,-0.5009
"Rubella","Eastern Africa","routine",9,-0.5103,-0.5022
"COVID-19","Central and Southern Asia","campaign",7,-0.5099,-0.5063
"COVID-19","Eastern and Southern Europe","campaign",5,-0.5099,-0.5052
"MenA","Northern Africa and Western Asia","routine",6,-0.5098,-0.5054
"COVID-19","Southern Africa","routine",9,-0.5097,-0.4946
"PCV","Central and Southern Asia","routine",4,-0.5097,-0.5026
"PCV","Oceania","routine",2,-0.5096,-0.5006
"Typhoid","Southern Africa","routine",8,-0.5096,-0.491
"COVID-19","Latin America and the Caribbean","campaign",5,-0.5093,-0.5067
"Typhoid","Central and Southern Asia","routine",3,-0.5093,-0.4944
"MenACWYX","Western Africa","routine",1,-0.509,-0.5067
"Typhoid","Eastern and South-Eastern Asia","campaign",5,-0.509,-0.4965
"Rubella","Central and Southern Asia","routine",25,-0.5089,-0.4939
"Typhoid","Southern Africa","campaign",21,-0.5089,-0.49
"COVID-19","Eastern and South-Eastern Asia","campaign",3,-0.5088,-0.5061
"MenA","Eastern Africa","campaign",11,-0.5088,-0.5066
"MenA","Western Africa","routine",8,-0.5087,-0.5059
"Rubella","Western Africa","routine",19,-0.5087,-0.4988
"Measles","Eastern Africa","campaign",1,-0.5085,-0.503
"Measles","Eastern and Southern Europe","campaign",18,-0.5085,-0.4833
"PCV","Northern Africa and Western Asia","routine",3,-0.5083,-0.5034
"Typhoid","Western Africa","campaign",1,-0.5083,-0.4992
"COVID-19","Southern Africa","campaign",17,-0.5082,-0.4991
"YF","Western Africa","campaign",7,-0.5082,-0.5015
"Cholera","Northern Africa and Western Asia","campaign",112,-0.5081,-0.4833
"JE","Eastern and South-Eastern Asia","routine",2,-0.5081,-0.5012
"Measles","Central and Southern Asia","campaign",4,-0.5081,-0.5046
"Typhoid","Latin America and the Caribbean","routine",5,-0.5081,-0.4963
"JE","Central and Southern Asia","routine",11,-0.5078,-0.502
"MenACWYX","Eastern Africa","campaign",1,-0.5076,-0.503
"Typhoid","Northern Africa and Western Asia","campaign",11,-0.5075,-0.4899
"Rota","Central and Southern Asia","routine",5,-0.5072,-0.5
"MenACWYX","Eastern Africa","routine",2,-0.5071,-0.504
"Rota","Latin America and the Caribbean","routine",2,-0.5071,-0.5036
"Measles","Eastern and South-Eastern Asia","campaign",10,-0.507,-0.4955
"MenA","Middle Africa","routine",1,-0.507,-0.5033
"Rota","Northern Africa and Western Asia","routine",8,-0.507,-0.5023
"YF","Latin America and the Caribbean","campaign",14,-0.507,-0.4974
"Measles","Latin America and the Caribbean","campaign",10,-0.5069,-0.497
"YF","Northern Africa and Western Asia","routine",17,-0.5069,-0.4908
"COVID-19","Latin America and the Caribbean","campaign",5,-0.5067,-0.504
"YF","Eastern Africa","routine",3,-0.5067,-0.4984
"MenA","Eastern Africa","campaign",13,-0.5066,-0.5045
"Typhoid","Middle Africa","campaign",8,-0.5066,-0.4906
"YF","Middle Africa","campaign",9,-0.5066,-0.4983
"Typhoid","Oceania","campaign",5,-0.5065,-0.4828
"YF","Northern Africa and Western Asia","campaign",2,-0.5065,-0.4933
"PCV","Southern Africa","routine",3,-0.5064,-0.4968
"COVID-19","Central and Southern Asia","campaign",5,-0.5063,-0.5027
"MenA","Middle Africa","campaign",1,-0.5062,-0.5042
"Typhoid","Middle Africa","routine",2,-0.5062,-0.4905
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.5061,-0.5033
"Measles","Eastern and Southern Europe","routine",1,-0.5061,-0.5017
"MenACWYX","Western Africa","campaign",1,-0.5061,-0.5025
"Typhoid","Eastern Africa","campaign",18,-0.5061,-0.4935
"YF","Middle Africa","routine",1,-0.506,-0.4966
"MenA","Western Africa","routine",18,-0.5059,-0.503
"PCV","Eastern and Southern Europe","routine",3,-0.5059,-0.4984
"YF","Eastern Africa","campaign",7,-0.5058,-0.4912
"Typhoid","Latin America and the Caribbean","campaign",1,-0.5057,-0.4937
"Measles","Northern Africa and Western Asia","campaign",12,-0.5056,-0.4956
"Rubella","Eastern and Southern Europe","routine",4,-0.5056,-0.4987
"MenA","Northern Africa and Western Asia","routine",6,-0.5054,-0.5011
"COVID-19","Eastern and Southern Europe","campaign",4,-0.5052,-0.5005
"Typhoid","Oceania","routine",4,-0.5052,-0.4849
"Measles","Southern Africa","campaign",17,-0.5051,-0.4836
"Rubella","Eastern and South-Eastern Asia","campaign",2,-0.5051,-0.4958
"MenACWYX","Middle Africa","campaign",1,-0.505,-0.4993
"Rubella","Northern Africa and Western Asia","routine",1,-0.505,-0.4992
"Hib","Eastern and Southern Europe","routine",5,-0.5047,-0.4964
"Hib","Central and Southern Asia","routine",1,-0.5046,-0.4979
"Measles","Central and Southern Asia","campaign",8,-0.5046,-0.5012
"MenA","Eastern Africa","campaign",9,-0.5045,-0.5024
"MenA","Middle Africa","campaign",1,-0.5042,-0.5025
"COVID-19","Latin America and the Caribbean","campaign",9,-0.504,-0.5014
"Typhoid","Western Africa","routine",8,-0.5039,-0.4941
"Rota","Eastern and South-Eastern Asia","routine",6,-0.5037,-0.4949
"Rubella","Central and Southern Asia","campaign",10,-0.5037,-0.486
"Rota","Latin America and the Caribbean","routine",3,-0.5036,-0.5002
"PCV","Northern Africa and Western Asia","routine",1,-0.5034,-0.4985
"COVID-19","Eastern and South-Eastern Asia","campaign",6,-0.5033,-0.5006
"PCV","Latin America and the Caribbean","routine",2,-0.5033,-0.4992
"JE","Oceania","routine",12,-0.5032,-0.4897
"Rubella","Eastern and Southern Europe","campaign",11,-0.5032,-0.4868
"Typhoid","Eastern and South-Eastern Asia","routine",6,-0.5031,-0.4904
"Hib","Eastern and South-Eastern Asia","routine",17,-0.503,-0.4956
"MenA","Western Africa","routine",12,-0.503,-0.5001
"Rubella","Latin America and the Caribbean","campaign",4,-0.5029,-0.4941
"COVID-19","Central and Southern Asia","campaign",5,-0.5027,-0.4991
"Rubella","Oceania","routine",20,-0.5027,-0.4846
"PCV","Central and Southern Asia","routine",4,-0.5026,-0.4954
"Rota","Oceania","routine",22,-0.5026,-0.4942
"Typhoid","Eastern Africa","routine",11,-0.5026,-0.4939
"MenACWYX","Northern Africa and Western Asia","campaign",5,-0.5025,-0.4935
"MenA","Eastern Africa","campaign",11,-0.5024,-0.5002
"Rota","Northern Africa and Western Asia","routine",14,-0.5023,-0.4976
"Rubella","Southern Africa","routine",8,-0.5023,-0.4859
"Rubella","Eastern Africa","routine",7,-0.5022,-0.4941
"JE","Central and Southern Asia","routine",6,-0.502,-0.4961
"YF","Western Africa","campaign",11,-0.5015,-0.4949
"COVID-19","Latin America and the Caribbean","campaign",11,-0.5014,-0.4988
"JE","Eastern and South-Eastern Asia","routine",5,-0.5012,-0.4943
"Measles","Central and Southern Asia","campaign",7,-0.5012,-0.4977
"MenA","Northern Africa and Western Asia","routine",18,-0.5011,-0.4968
"MenACWYX","Eastern Africa","routine",1,-0.5009,-0.4979
"Rota","Southern Africa","routine",14,-0.5009,-0.4914
"COVID-19","Eastern and South-Eastern Asia","campaign",2,-0.5006,-0.4979
"PCV","Oceania","routine",2,-0.5006,-0.4916
"COVID-19","Eastern and Southern Europe","campaign",6,-0.5005,-0.4958
"MenA","Eastern Africa","campaign",10,-0.5002,-0.4981
"Rota","Latin America and the Caribbean","routine",5,-0.5002,-0.4968
"Cholera","Latin America and the Caribbean","campaign",8,-0.5001,-0.474
"MenA","Western Africa","routine",12,-0.5001,-0.4973
"Rubella","Oceania","campaign",28,-0.5001,-0.4879
"MenACWYX","Western Africa","routine",1,-0.5,-0.4978
"Rota","Central and Southern Asia","routine",7,-0.5,-0.4929
"Rubella","Northern Africa and Western Asia","campaign",3,-0.4997,-0.4855
"MenA","Middle Africa","routine",3,-0.4996,-0.496
"MenACWYX","Middle Africa","campaign",1,-0.4993,-0.4936
"Rubella","Northern Africa and Western Asia","routine",4,-0.4992,-0.4934
"Typhoid","Western Africa","campaign",14,-0.4992,-0.49
"COVID-19","Southern Africa","campaign",21,-0.4991,-0.49
"COVID-19","Central and Southern Asia","campaign",8,-0.4991,-0.4954
"MenA","Middle Africa","campaign",1,-0.499,-0.4973
"MenACWYX","Northern Africa and Western Asia","routine",7,-0.4989,-0.496
"COVID-19","Latin America and the Caribbean","campaign",8,-0.4988,-0.4962
"Rubella","Western Africa","routine",13,-0.4988,-0.4889
"Malaria","Northern Africa and Western Asia","routine",1,-0.4987,-0.4776
"Rubella","Eastern and Southern Europe","routine",1,-0.4987,-0.4919
"MenACWYX","Eastern Africa","campaign",1,-0.4985,-0.4939
"PCV","Northern Africa and Western Asia","routine",1,-0.4985,-0.4936
"PCV","Eastern and Southern Europe","routine",2,-0.4984,-0.4909
"YF","Eastern Africa","routine",5,-0.4984,-0.4901
"YF","Middle Africa","campaign",8,-0.4983,-0.4901
"MenA","Eastern Africa","campaign",10,-0.4981,-0.496
"MenACWYX","Eastern Africa","routine",3,-0.4979,-0.4948
"MenACWYX","Western Africa","routine",1,-0.4978,-0.4955
"Measles","Central and Southern Asia","campaign",7,-0.4977,-0.4943
"Measles","Eastern Africa","campaign",1,-0.4976,-0.4921
"Rota","Northern Africa and Western Asia","routine",7,-0.4976,-0.4928
"Rubella","Western Africa","campaign",11,-0.4976,-0.483
"YF","Latin America and the Caribbean","campaign",14,-0.4974,-0.4877
"MenA","Western Africa","routine",23,-0.4973,-0.4944
"Rubella","Eastern Africa","campaign",15,-0.4971,-0.4816
"Measles","Latin America and the Caribbean","campaign",19,-0.497,-0.4871
"Rubella","Eastern and South-Eastern Asia","routine",2,-0.497,-0.482
"MenA","Northern Africa and Western Asia","routine",14,-0.4968,-0.4925
"PCV","Southern Africa","routine",5,-0.4968,-0.4872
"Rota","Latin America and the Caribbean","routine",3,-0.4968,-0.4933
"YF","Middle Africa","routine",1,-0.4966,-0.4872
"Typhoid","Eastern and South-Eastern Asia","campaign",3,-0.4965,-0.484
"Hib","Eastern and Southern Europe","routine",5,-0.4964,-0.4881
"Rubella","Southern Africa","campaign",15,-0.4963,-0.4777
"Typhoid","Latin America and the Caribbean","routine",3,-0.4963,-0.4844
"COVID-19","Latin America and the Caribbean","campaign",10,-0.4962,-0.4936
"JE","Central and Southern Asia","routine",12,-0.4961,-0.4903
"MenA","Middle Africa","routine",3,-0.496,-0.4923
"MenA","Eastern Africa","campaign",7,-0.496,-0.4938
"MenACWYX","Northern Africa and Western Asia","routine",9,-0.496,-0.493
"COVID-19","Eastern and Southern Europe","campaign",8,-0.4958,-0.491
"Rubella","Eastern and South-Eastern Asia","campaign",1,-0.4958,-0.4864
"Hib","Eastern and South-Eastern Asia","routine",21,-0.4956,-0.4882
"Measles","Northern Africa and Western Asia","campaign",6,-0.4956,-0.4855
"Measles","Eastern and South-Eastern Asia","campaign",7,-0.4955,-0.484
"MenACWYX","Western Africa","routine",1,-0.4955,-0.4933
"COVID-19","Central and Southern Asia","campaign",7,-0.4954,-0.4918
"PCV","Central and Southern Asia","routine",1,-0.4954,-0.4882
"COVID-19","Eastern and South-Eastern Asia","campaign",2,-0.4951,-0.4924
"PCV","Latin America and the Caribbean","routine",1,-0.4951,-0.4911
"Rota","Eastern and South-Eastern Asia","routine",3,-0.4949,-0.4861
"YF","Western Africa","campaign",12,-0.4949,-0.4883
"MenACWYX","Eastern Africa","routine",1,-0.4948,-0.4917
"COVID-19","Southern Africa","routine",19,-0.4946,-0.4795
"MenA","Western Africa","routine",15,-0.4944,-0.4915
"Typhoid","Central and Southern Asia","routine",2,-0.4944,-0.4795
"JE","Eastern and South-Eastern Asia","routine",3,-0.4943,-0.4874
"Measles","Central and Southern Asia","campaign",4,-0.4943,-0.4908
"Rota","Oceania","routine",17,-0.4942,-0.4857
"PCV","Eastern and South-Eastern Asia","routine",2,-0.4941,-0.484
"Rubella","Middle Africa","campaign",15,-0.4941,-0.4708
"Rubella","Eastern Africa","routine",5,-0.4941,-0.486
"Rubella","Latin America and the Caribbean","campaign",3,-0.4941,-0.4852
"Typhoid","Western Africa","routine",4,-0.4941,-0.4843
"Rubella","Central and Southern Asia","routine",35,-0.4939,-0.479
"Typhoid","Eastern Africa","routine",10,-0.4939,-0.4852
"MenA","Eastern Africa","campaign",15,-0.4938,-0.4917
"Typhoid","Latin America and the Caribbean","campaign",2,-0.4937,-0.4817
"COVID-19","Latin America and the Caribbean","campaign",10,-0.4936,-0.491
"PCV","Northern Africa and Western Asia","routine",2,-0.4936,-0.4887
"Typhoid","Eastern Africa","campaign",14,-0.4935,-0.4808
"Rubella","Middle Africa","routine",19,-0.4934,-0.4751
"Rubella","Northern Africa and Western Asia","routine",4,-0.4934,-0.4876
"MenA","Western Africa","campaign",1,-0.4933,-0.4909
"Rota","Latin America and the Caribbean","routine",4,-0.4933,-0.4899
"YF","Northern Africa and Western Asia","campaign",6,-0.4933,-0.4802
"Rota","Central and Southern Asia","routine",7,-0.4929,-0.4857
"Rota","Northern Africa and Western Asia","routine",10,-0.4928,-0.4881
"MenA","Middle Africa","routine",8,-0.4923,-0.4886
"MenA","Middle Africa","campaign",2,-0.4922,-0.4904
"Rubella","Eastern and Southern Europe","routine",1,-0.4919,-0.4851
"COVID-19","Central and Southern Asia","campaign",6,-0.4918,-0.4882
"MenA","Eastern Africa","campaign",9,-0.4917,-0.4896
"MenACWYX","Eastern Africa","routine",1,-0.4917,-0.4886
"PCV","Oceania","routine",3,-0.4916,-0.4825
"MenA","Western Africa","routine",11,-0.4915,-0.4886
"Rota","Southern Africa","routine",19,-0.4914,-0.4819
"YF","Eastern Africa","campaign",8,-0.4912,-0.4765
"MenACWYX","Western Africa","routine",2,-0.4911,-0.4888
"COVID-19","Eastern and Southern Europe","campaign",7,-0.491,-0.4863
"COVID-19","Latin America and the Caribbean","campaign",11,-0.491,-0.4883
"Typhoid","Southern Africa","routine",13,-0.491,-0.4724
"MenACWYX","Middle Africa","routine",1,-0.4909,-0.4877
"PCV","Eastern and Southern Europe","routine",2,-0.4909,-0.4834
"Measles","Central and Southern Asia","campaign",12,-0.4908,-0.4874
"YF","Northern Africa and Western Asia","routine",4,-0.4908,-0.4747
"Typhoid","Middle Africa","campaign",9,-0.4906,-0.4746
"Typhoid","Middle Africa","routine",3,-0.4905,-0.4748
"Typhoid","Eastern and South-Eastern Asia","routine",2,-0.4904,-0.4776
"JE","Central and Southern Asia","routine",10,-0.4903,-0.4845
"YF","Middle Africa","campaign",15,-0.4901,-0.4818
"YF","Eastern Africa","routine",2,-0.4901,-0.4817
"COVID-19","Southern Africa","campaign",26,-0.49,-0.481
"Typhoid","Western Africa","campaign",7,-0.49,-0.4809
"Typhoid","Southern Africa","campaign",24,-0.49,-0.4712
"Measles","Northern Africa and Western Asia","routine",1,-0.4899,-0.482
"Rota","Latin America and the Caribbean","routine",4,-0.4899,-0.4865
"Typhoid","Northern Africa and Western Asia","campaign",15,-0.4899,-0.4723
"COVID-19","Eastern and South-Eastern Asia","campaign",5,-0.4897,-0.4869
"JE","Oceania","routine",10,-0.4897,-0.4763
"MenA","Eastern Africa","campaign",14,-0.4896,-0.4874
"Typhoid","Central and Southern Asia","campaign",2,-0.4896,-0.4762
"Rubella","Western Africa","routine",12,-0.4889,-0.479
"PCV","Northern Africa and Western Asia","routine",4,-0.4887,-0.4838
"MenA","Middle Africa","routine",5,-0.4886,-0.485
"MenA","Western Africa","routine",9,-0.4886,-0.4858
"COVID-19","Latin America and the Caribbean","campaign",8,-0.4883,-0.4857
"MenA","Eastern Africa","routine",1,-0.4883,-0.4833
"YF","Western Africa","campaign",5,-0.4883,-0.4816
"COVID-19","Central and Southern Asia","campaign",5,-0.4882,-0.4846
"Hib","Eastern and South-Eastern Asia","routine",20,-0.4882,-0.4808
"PCV","Central and Southern Asia","routine",3,-0.4882,-0.4811
"Hib","Eastern and Southern Europe","routine",5,-0.4881,-0.4798
"MenA","Northern Africa and Western Asia","routine",3,-0.4881,-0.4838
"Rota","Northern Africa and Western Asia","routine",11,-0.4881,-0.4834
"MenACWYX","Western Africa","campaign",1,-0.488,-0.4843
"Rubella","Oceania","campaign",27,-0.4879,-0.4757
"YF","Latin America and the Caribbean","campaign",6,-0.4877,-0.478
"Rubella","Northern Africa and Western Asia","routine",1,-0.4876,-0.4818
"JE","Eastern and South-Eastern Asia","routine",2,-0.4874,-0.4805
"Measles","Central and Southern Asia","campaign",4,-0.4874,-0.4839
"MenA","Eastern Africa","campaign",9,-0.4874,-0.4853
"PCV","Southern Africa","routine",6,-0.4872,-0.4775
"Measles","Latin America and the Caribbean","campaign",16,-0.4871,-0.4772
"MenACWYX","Northern Africa and Western Asia","routine",5,-0.4871,-0.4842
"PCV","Latin America and the Caribbean","routine",2,-0.487,-0.4829
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.4869,-0.4842
"Rubella","Eastern and Southern Europe","campaign",5,-0.4868,-0.4704
"Measles","Eastern Africa","campaign",3,-0.4866,-0.4811
"Rota","Latin America and the Caribbean","routine",3,-0.4865,-0.4831
"Rubella","Eastern and South-Eastern Asia","campaign",1,-0.4864,-0.4771
"COVID-19","Eastern and Southern Europe","campaign",7,-0.4863,-0.4816
"Rota","Eastern and South-Eastern Asia","routine",2,-0.4861,-0.4773
"Rubella","Eastern Africa","routine",7,-0.486,-0.4778
"Rubella","Central and Southern Asia","campaign",4,-0.486,-0.4683
"Rubella","Southern Africa","routine",7,-0.4859,-0.4696
"MenA","Western Africa","routine",18,-0.4858,-0.4829
"COVID-19","Latin America and the Caribbean","campaign",5,-0.4857,-0.4831
"Rota","Central and Southern Asia","routine",7,-0.4857,-0.4785
"Rota","Oceania","routine",15,-0.4857,-0.4773
"Measles","Northern Africa and Western Asia","campaign",9,-0.4855,-0.4755
"Rubella","Northern Africa and Western Asia","campaign",4,-0.4855,-0.4713
"MenA","Eastern Africa","campaign",15,-0.4853,-0.4832
"YF","Latin America and the Caribbean","routine",1,-0.4853,-0.4779
"Rubella","Latin America and the Caribbean","campaign",1,-0.4852,-0.4764
"Typhoid","Eastern Africa","routine",5,-0.4852,-0.4764
"Rubella","Eastern and Southern Europe","routine",2,-0.4851,-0.4782
"MenA","Middle Africa","routine",5,-0.485,-0.4813
"Typhoid","Oceania","routine",6,-0.4849,-0.4646
"Typhoid","Northern Africa and Western Asia","routine",26,-0.4848,-0.4583
"MenACWYX","Eastern Africa","campaign",3,-0.4847,-0.4801
"COVID-19","Central and Southern Asia","campaign",4,-0.4846,-0.4809
"Rubella","Oceania","routine",16,-0.4846,-0.4665
"JE","Central and Southern Asia","routine",6,-0.4845,-0.4787
"Typhoid","Latin America and the Caribbean","routine",3,-0.4844,-0.4726
"Typhoid","Western Africa","routine",4,-0.4843,-0.4745
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.4842,-0.4815
"MenACWYX","Northern Africa and Western Asia","routine",3,-0.4842,-0.4812
"Measles","Eastern and South-Eastern Asia","campaign",10,-0.484,-0.4724
"PCV","Eastern and South-Eastern Asia","routine",2,-0.484,-0.4739
"Measles","Central and Southern Asia","campaign",10,-0.4839,-0.4805
"MenA","Northern Africa and Western Asia","routine",19,-0.4838,-0.4795
"PCV","Northern Africa and Western Asia","routine",1,-0.4838,-0.4789
"Measles","Southern Africa","campaign",21,-0.4836,-0.462
"PCV","Eastern and Southern Europe","routine",1,-0.4834,-0.4759
"Rota","Northern Africa and Western Asia","routine",9,-0.4834,-0.4787
"Cholera","Northern Africa and Western Asia","campaign",38,-0.4833,-0.4585
"Cholera","Eastern Africa","campaign",1,-0.4833,-0.4692
"Measles","Eastern and Southern Europe","campaign",28,-0.4833,-0.4582
"MenA","Eastern Africa","campaign",9,-0.4832,-0.481
"COVID-19","Latin America and the Caribbean","campaign",11,-0.4831,-0.4805
"Rota","Latin America and the Caribbean","routine",5,-0.4831,-0.4796
"Rubella","Western Africa","campaign",15,-0.483,-0.4684
"MenA","Western Africa","routine",9,-0.4829,-0.48
"PCV","Latin America and the Caribbean","routine",1,-0.4829,-0.4788
"Typhoid","Oceania","campaign",9,-0.4828,-0.4591
"MenACWYX","Western Africa","routine",2,-0.4821,-0.4799
"Measles","Northern Africa and Western Asia","routine",1,-0.482,-0.4755
"Rubella","Eastern and South-Eastern Asia","routine",2,-0.482,-0.467
"Rota","Southern Africa","routine",17,-0.4819,-0.4724
"Rubella","Northern Africa and Western Asia","routine",1,-0.4818,-0.476
"YF","Middle Africa","campaign",12,-0.4818,-0.4735
"Typhoid","Latin America and the Caribbean","campaign",7,-0.4817,-0.4697
"YF","Eastern Africa","routine",3,-0.4817,-0.4734
"COVID-19","Eastern and Southern Europe","campaign",12,-0.4816,-0.4769
"Rubella","Eastern Africa","campaign",14,-0.4816,-0.4661
"YF","Western Africa","campaign",5,-0.4816,-0.475
"COVID-19","Eastern and South-Eastern Asia","campaign",2,-0.4815,-0.4787
"MenA","Middle Africa","routine",4,-0.4813,-0.4777
"PCV","Central and Southern Asia","routine",2,-0.4811,-0.4739
"COVID-19","Southern Africa","campaign",25,-0.481,-0.4719
"MenA","Eastern Africa","campaign",5,-0.481,-0.4789
"COVID-19","Central and Southern Asia","campaign",2,-0.4809,-0.4773
"Typhoid","Western Africa","campaign",4,-0.4809,-0.4718
"Hib","Eastern and South-Eastern Asia","routine",13,-0.4808,-0.4734
"Typhoid","Eastern Africa","campaign",18,-0.4808,-0.4682
"COVID-19","Latin America and the Caribbean","campaign",5,-0.4805,-0.4779
"JE","Eastern and South-Eastern Asia","routine",6,-0.4805,-0.4736
"Measles","Central and Southern Asia","campaign",9,-0.4805,-0.477
"MenA","Middle Africa","campaign",1,-0.4802,-0.4784
"YF","Northern Africa and Western Asia","campaign",5,-0.4802,-0.467
"MenACWYX","Eastern Africa","campaign",2,-0.4801,-0.4756
"MenA","Western Africa","routine",15,-0.48,-0.4772
"MenACWYX","Western Africa","routine",1,-0.4799,-0.4776
"Hib","Eastern and Southern Europe","routine",2,-0.4798,-0.4715
