"disease","country","mean_value","lower_95","upper_95","median_value"
"Rubella","GMB",15.602804,-2.204161,63.707013,11.437249
"Rubella","GNB",20.388834,-43.991237,92.156544,18.492352
"Rubella","GRD",9.400635,-15.002532,35.325361,7.93588
"Rubella","GTM",12.2356,0.95785,38.534337,8.010744
"Rubella","GUY",12.486332,-4.4e-05,36.314721,9.677143
"Rubella","HND",14.041874,0.382161,48.357358,6.879001
"Rubella","HTI",0.122613,-11.484087,8.668235,0.779145
"Rubella","IDN",8.056458,5.206507,11.491549,7.922051
"Rubella","IND",23.052895,7.289514,49.571545,21.690191
"Rubella","IRN",10.695486,2.749375,19.798351,10.695371
"Rubella","IRQ",9.514993,-0.310817,26.91188,8.152877
"Rubella","JAM",13.133211,-0.0511,32.531712,12.175755
"Rubella","JOR",13.861033,1.561495,28.409955,13.794137
"Rubella","KEN",21.145173,3.299752,65.956247,14.624629
"Rubella","KGZ",18.92547,4.044597,42.137448,18.000611
"Rubella","KHM",12.532605,3.910867,24.844899,11.844628
"Rubella","KIR",24.159687,-15.271353,70.697146,22.923188
"Rubella","LAO",5.491753,0.94267,14.768896,4.726376
"Rubella","LBR",33.034359,1.174876,102.143033,24.689992
"Rubella","LCA",8.284859,-10.871488,29.53918,7.31534
"Rubella","LKA",13.211735,3.313951,35.723209,10.905214
"Rubella","LSO",8.964824,-26.604344,53.509915,7.571324
"Rubella","MAR",12.472453,1.73744,27.494574,11.578072
"Rubella","MDA",11.062773,-5.332305,35.884676,9.063686
"Rubella","MDG",16.636196,2.654465,40.721811,14.513967
"Rubella","MDV",8.087257,-2.899604,22.467302,7.296105
"Rubella","MHL",12.533772,-27.169046,40.973361,12.735352
"Rubella","MKD",7.495479,-7.607194,25.706441,6.576254
"Rubella","MLI",31.755223,0.314668,103.164025,24.754953
"Rubella","MMR",11.346531,2.087419,34.939832,7.352876
"Rubella","MNG",22.788273,-2.608624,60.748092,21.184887
"Rubella","MOZ",14.793613,5.55988,26.229985,14.242331
"Rubella","MRT",12.000347,-5.563831,64.614027,6.859999
"Rubella","MWI",18.673099,-0.267766,80.426358,11.965879
"Rubella","NAM",-2.967585,-12.365741,5.262619,-2.9259
"Rubella","NER",54.818444,5.258316,149.369955,44.536638
"Rubella","NGA",56.689394,8.916299,147.880666,47.529693
"Rubella","NIC",12.748442,-0.894586,45.913373,7.54645
"Rubella","NPL",3.806953,0.788728,7.701107,3.726827
"Rubella","PAK",2.238866,-12.139877,14.947643,2.294647
"Rubella","PER",14.566604,1.191679,38.352187,13.307059
"Rubella","PHL",20.293084,1.836759,56.844685,15.455212
"Rubella","PNG",32.412344,8.099722,78.578749,25.486784
"Rubella","PRK",23.363129,4.354761,63.740194,18.872458
"Rubella","PRY",10.112786,-0.679133,35.922483,6.037364
"Rubella","PSE",10.212363,1.045483,28.375223,8.262642
"Rubella","RWA",24.666352,3.509462,77.512009,18.990538
"Rubella","SDN",54.994494,1.909999,146.099887,52.136922
"Rubella","SEN",4.890397,-1.810858,14.37875,4.635114
"Rubella","SLB",28.507625,-0.141784,82.777798,21.344602
"Rubella","SLE",19.212068,2.162069,66.619184,13.004118
"Rubella","SLV",9.153509,1.076393,25.485149,6.755776
"Rubella","SOM",19.301438,-3.326776,55.793115,16.613225
"Rubella","SRB",10.218628,1.50882,26.305268,8.528829
"Rubella","SSD",27.533575,-0.292335,88.165713,21.709486
"Rubella","STP",25.356831,-29.222286,87.813698,23.691909
"Rubella","SWZ",3.897235,-29.828289,54.598252,1.041435
"Rubella","SYR",6.584976,-1.703596,21.980837,4.648468
"Rubella","TCD",31.169616,-2.338314,102.69031,24.291411
"Rubella","TGO",15.082404,-12.927594,77.190799,11.585799
"Rubella","THA",15.577804,4.297114,36.417305,14.801205
"Rubella","TJK",32.271071,3.124627,98.419451,25.749886
"Rubella","TKM",17.884661,2.394234,52.693459,14.397789
"Rubella","TLS",4.791663,-15.696456,39.868396,0.496379
"Rubella","TON",13.709572,-14.431277,38.842896,14.081553
"Rubella","TUN",1.964484,-4.543325,8.927911,1.979971
"Rubella","TUV",14.686657,-8.527452,47.776318,13.256677
"Rubella","TZA",22.960216,0.253985,67.760689,17.980011
"Rubella","UGA",10.454505,-11.221004,63.302439,5.737778
"Rubella","UKR",13.767367,2.120667,35.033406,10.837674
"Rubella","UZB",22.335607,2.457258,62.731531,18.146196
"Rubella","VCT",8.977218,-13.963409,35.734907,7.238276
"Rubella","VEN",12.532791,2.069646,32.32821,10.352824
"Rubella","VNM",36.879727,4.481793,86.809119,35.604703
"Rubella","VUT",29.904678,-11.334187,93.141741,24.603262
"Rubella","WSM",20.120096,-10.389366,60.087816,17.283778
"Rubella","XK",7.948895,-5.903617,25.317701,7.240835
"Rubella","YEM",0.78522,-10.66591,9.150626,1.378322
"Rubella","ZAF",10.917982,-8.534154,29.285559,11.367863
"Rubella","ZMB",33.819139,-1.137387,96.807049,24.080693
"Rubella","ZWE",11.54051,-10.143163,61.808881,5.596735
"Typhoid","AFG",21.821881,1.796829,121.374716,10.457853
"Typhoid","AGO",107.257485,12.766851,252.166089,95.016184
"Typhoid","ALB",1.727843,0.02168,9.282364,0.610872
"Typhoid","ARM",0.32054,0.004018,2.058882,0.13939
"Typhoid","AZE",0.80865,0.039667,4.411555,0.341299
"Typhoid","BDI",134.550171,9.99585,574.943622,67.377947
"Typhoid","BEN",170.415845,16.013513,726.734225,106.478282
"Typhoid","BFA",71.092568,11.752264,305.2326,46.581478
"Typhoid","BGD",7.417556,1.215453,18.838502,6.449945
"Typhoid","BLZ",6.645512,0.139496,31.289787,3.817824
"Typhoid","BOL",13.399257,0.704449,60.045363,8.230499
"Typhoid","BTN",5.79092,0.8952,28.597385,3.656494
"Typhoid","CAF",140.456242,16.336315,517.219323,116.819278
"Typhoid","CIV",53.782114,5.800463,216.59631,36.46053
"Typhoid","CMR",108.643045,12.110554,323.43941,94.005424
"Typhoid","COD",104.274553,0,840.126824,24.282672
"Typhoid","COG",28.134565,0,152.644323,10.467209
"Typhoid","COM",NA,NA,NA,NA
"Typhoid","CPV",34.912302,3.422294,183.011318,20.993756
"Typhoid","CUB",NA,NA,NA,NA
"Typhoid","DJI",21.816453,2.147859,116.332786,10.288898
"Typhoid","ERI",45.462543,4.877183,286.370157,21.515066
"Typhoid","ETH",57.124908,3.437858,402.120382,21.371476
"Typhoid","FJI",4.655586,0.516514,17.217209,3.349537
"Typhoid","FSM",3.517618,0.021306,16.605079,1.660269
"Typhoid","GEO",0.203874,0,1.497892,0.063767
"Typhoid","GHA",30.950042,6.20763,101.438712,23.439641
"Typhoid","GIN",NA,NA,NA,NA
"Typhoid","GMB",31.731201,6.24509,115.179945,22.371239
"Typhoid","GNB",25.793029,3.344453,98.426121,18.937225
"Typhoid","GTM",8.34242,0.548351,43.37041,4.667295
"Typhoid","GUY",5.952217,0.388201,27.509932,3.40558
"Typhoid","HND",4.622056,0.401131,23.698667,3.123164
"Typhoid","HTI",8.978424,0.715717,28.110702,7.345191
"Typhoid","IDN",1.906666,0.331558,4.8282,1.666439
"Typhoid","IND",5.247381,1.123196,15.343629,4.307344
"Typhoid","IRN",NA,NA,NA,NA
"Typhoid","KEN",49.910008,8.789513,183.708127,33.801364
"Typhoid","KGZ",NA,NA,NA,NA
"Typhoid","KHM",12.397709,2.096974,57.000532,7.207037
"Typhoid","KIR",25.790403,1.379542,79.740627,20.804114
"Typhoid","LAO",17.763075,2.065603,76.963874,10.209426
"Typhoid","LBR",118.163795,13.5795,663.562424,64.026243
"Typhoid","LKA",4.877434,0.589342,28.371576,2.665424
"Typhoid","LSO",NA,NA,NA,NA
"Typhoid","MAR",2.798878,0.239545,11.132881,2.296228
"Typhoid","MDA",NA,NA,NA,NA
"Typhoid","MDG",86.505668,7.97739,427.36317,42.64485
"Typhoid","MLI",56.713076,6.752879,277.138306,30.855122
"Typhoid","MMR",8.276356,1.003247,48.360739,3.844427
"Typhoid","MNG",5.134308,0.425083,28.349391,2.810622
"Typhoid","MOZ",34.781542,4.528875,151.107545,18.539618
"Typhoid","MRT",49.397738,6.167767,244.212615,29.102617
"Typhoid","MWI",22.465975,3.295906,106.522284,12.293217
"Typhoid","NAM",11.863565,1.313441,36.71686,8.471013
"Typhoid","NER",53.617,6.612327,234.086742,31.267065
"Typhoid","NGA",43.911124,7.904266,166.733148,30.976415
"Typhoid","NIC",NA,NA,NA,NA
"Typhoid","NPL",8.113613,1.079147,37.033269,4.703105
"Typhoid","PAK",2.085918,0.616442,6.06975,1.730874
"Typhoid","PER",9.133936,0.688945,44.015339,5.903947
"Typhoid","PHL",17.179947,1.837691,84.583898,9.644699
"Typhoid","PNG",241.414768,15.115122,773.573594,184.124282
"Typhoid","PRK",NA,NA,NA,NA
"Typhoid","PRY",2.932851,0.230101,13.172937,2.055632
"Typhoid","RWA",31.732222,3.383786,202.536727,14.100908
"Typhoid","SDN",20.188309,2.006708,92.953527,12.229874
"Typhoid","SEN",34.293984,5.491986,132.383477,22.580468
"Typhoid","SLB",60.16476,4.176143,200.095772,46.116589
"Typhoid","SLE",92.196453,11.67277,442.147377,49.437482
"Typhoid","SLV",1.233229,0.103226,5.94704,0.749245
"Typhoid","SOM",NA,NA,NA,NA
"Typhoid","SSD",NA,NA,NA,NA
"Typhoid","STP",76.593037,7.251982,221.065552,65.388148
"Typhoid","SWZ",18.021572,1.261126,91.045154,10.334376
"Typhoid","TCD",159.86193,17.35262,371.528751,146.835474
"Typhoid","TGO",49.322988,6.471057,299.498665,26.850894
"Typhoid","THA",4.828649,0.383256,22.101158,2.162251
"Typhoid","TJK",NA,NA,NA,NA
"Typhoid","TLS",NA,NA,NA,NA
"Typhoid","TON",NA,NA,NA,NA
"Typhoid","TZA",46.465984,4.270124,288.234094,20.479784
"Typhoid","UGA",27.629096,3.158715,140.068577,14.520184
"Typhoid","UKR",NA,NA,NA,NA
"Typhoid","UZB",5.660446,0.501157,28.581879,2.801729
"Typhoid","VEN",1.625284,0.139138,7.297485,1.069785
"Typhoid","VNM",NA,NA,NA,NA
"Typhoid","VUT",9.282014,0.763452,27.968956,7.553439
"Typhoid","WSM",4.948615,0.079254,16.547563,3.850394
"Typhoid","YEM",72.522387,4.668924,356.056175,46.865937
"Typhoid","ZAF",14.207388,1.183504,63.303999,8.240636
"Typhoid","ZMB",30.846132,4.304063,179.48949,15.527313
"Typhoid","ZWE",17.493781,1.42702,90.767834,8.760318
"YF","AGO",31.975069,6.575325,71.956655,29.424695
"YF","BDI",25.830455,8.829296,54.958962,24.349081
"YF","BEN",153.64247,22.415827,435.698507,127.292424
"YF","BFA",114.709831,25.726748,289.13468,99.348252
"YF","CAF",128.383144,15.132544,357.804389,108.745249
"YF","CIV",289.445285,19.438376,878.305083,247.751267
"YF","CMR",431.546331,16.495059,1259.233999,385.603693
"YF","COD",78.743456,6.516584,221.434596,66.028264
"YF","COG",31.77307,7.360236,68.694194,29.352732
"YF","COL",122.66163,19.68496,342.387985,105.457012
"YF","ECU",38.400114,11.025845,114.801536,30.052962
"YF","ERI",77.061368,4.701393,217.727362,67.047583
"YF","ETH",10.337227,1.784208,25.250459,9.258574
"YF","GHA",229.407797,17.889834,645.482004,190.635577
"YF","GIN",294.113914,32.276383,823.455064,255.772141
"YF","GMB",117.746452,21.762862,319.48606,101.865136
"YF","GNB",79.15845,13.961604,192.96812,71.665433
"YF","KEN",150.862345,6.977506,456.770154,129.40814
"YF","LBR",135.955159,36.750678,306.001081,125.08309
"YF","MLI",82.317197,21.724423,181.184357,73.73143
"YF","MRT",154.090597,22.105542,377.356896,134.781848
"YF","NER",48.461696,8.118474,127.857074,42.087112
"YF","NGA",69.282387,11.246441,186.840457,59.443389
"YF","PER",70.174492,19.139506,225.399145,57.513145
"YF","RWA",32.108699,9.540451,68.864115,29.269377
"YF","SDN",80.503838,5.890158,216.47758,71.648772
"YF","SEN",240.485268,33.110742,662.372479,210.051129
"YF","SLE",199.442858,22.216104,568.790126,172.718309
"YF","SOM",98.494767,7.64976,276.051608,86.789924
"YF","SSD",47.023745,4.915446,123.897151,42.610812
"YF","TCD",29.85883,6.290577,72.418388,26.491392
"YF","TGO",157.626815,24.169446,382.576253,138.256316
"YF","TZA",74.645895,6.449731,208.037097,63.898986
"YF","UGA",81.498579,11.667729,206.267812,71.749138
"YF","VEN",124.091428,20.747837,350.578374,107.541824
"YF","ZMB",33.167351,5.622174,86.271543,29.776397
